LAT,LONG,TIPOLOGIA__Bosco,TIPOLOGIA__Canneto,TIPOLOGIA__Macchia,CODICE COL__Arancione,CODICE COL__Bianco,CODICE COL__Giallo,CODICE COL__Rosso,CODICE COL__Verde,ANNO,MESE
41.536667,15.897639,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.152178,15.374895,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.9154,15.7788,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.894482,15.198663,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.753996,15.584205,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.6275,15.195556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.841756,15.558494,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.883333,15.150833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.870371,15.649753,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.704444,15.863056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.83312,16.185069,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2023.0,7.0
41.56,15.2175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.721389,15.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.708313,15.768382,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.833139,15.181639,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.466938,15.944378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.913863,15.297209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.890471,15.902946,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.726694,15.89,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.815352,16.190306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.905174,15.224268,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.713867,15.901468,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.853529,15.2219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,7.0
41.826503,15.856468,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.889217,15.91083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.711111,15.902778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.82212,16.185069,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.71415,15.90465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,7.0
41.448689,15.945751,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.212582,15.33609,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.828611,15.186944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.681168,15.866831,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.276361,15.245528,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.68005,15.969,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.799194,15.752965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.900379,15.190194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.856111,15.194167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.651944,15.955556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.789444,15.224444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.883611,15.574722,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.703268,15.967861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.708426,15.949194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.848056,15.161944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.710583,15.943583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.36975,15.100611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.6095096,15.8950638,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.672261,15.865398,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.551194,15.804778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.887712,15.526108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.661112,15.845565,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.581376,15.87643,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.674426,15.864988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.085956,15.477533,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.440944,15.436278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.251011,15.659067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.863611,15.244028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.712675,15.677071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.281889,15.363806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.126793,15.788616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.20051,15.334969,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.307317,15.245109,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.303998,15.443339,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.697944,15.892019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.127806,15.786389,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.909512,15.954655,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.781612,15.810139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.903214,15.849071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.8015,15.2344,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.36953,15.58363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,8.0
41.827639,16.185917,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.67775,15.725389,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.086185,15.477769,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.201417,15.341056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0
41.089454,15.475905,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.827361,15.803278,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.408641,15.953762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.313825,15.27377,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.70299,15.66286,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.887806,15.526111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.582539,15.88648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.278944,15.223083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.370278,15.294889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.800108,15.827155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.255972,15.376306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.285278,15.223611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.814167,15.736944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.212028,15.341333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.840194,15.224861,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.464444,15.947583,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.140452,15.343348,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.284639,15.291111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.854261,15.887452,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.58986,15.882832,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.280944,15.254472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.28257,15.291988,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.821174,15.734311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.746912,15.588774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.202361,15.573667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.2225,15.2732,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.115222,15.273722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.36981,15.10049,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.359167,15.246667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.775269,15.812811,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.162548,15.343256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.773544,15.819656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.772427,15.81575,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.4123,15.12586,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.252811,15.3317,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.269139,15.266139,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.584811,15.879425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,9.0
41.148119,15.304776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.785333,15.839972,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.1655,15.3688,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.853583,15.554222,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.290639,15.242,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.774722,15.821944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.183694,15.331111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.709833,15.725417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.44975,15.153833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.70539,15.815685,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0
41.589167,14.975833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.376917,15.199222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.714083,15.882556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.301389,15.193056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.289867,15.398202,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.723194,15.789139,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.133529,15.377763,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.165994,15.389431,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.54098,15.175483,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,10.0
41.803364,15.268629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.605,15.035,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.464722,15.154722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.693444,16.016194,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.724747,15.783657,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.8781,15.9703,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.876125,15.965459,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.816055,15.866067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.810241,15.885818,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0
41.530069,15.866437,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,10.0
41.847778,15.171389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,11.0
41.819181,15.886086,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,11.0
41.813833,15.206472,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,11.0
41.711977,16.067493,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,11.0
41.939348,16.024987,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,11.0
41.86,15.159444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2023.0,11.0
41.909722,16.131389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,2.0
41.783939,15.231749,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0
41.703083,15.934869,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0
41.741944,16.135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.45908,15.14012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.723333,16.083306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.613127,15.680142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.674056,15.735158,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.572296,15.858351,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,6.0
41.408194,15.953472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.493028,15.918139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,6.0
41.683944,16.008667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.897445,16.076228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.28,15.256944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.924554,15.137127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,6.0
41.919722,15.135833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.860804,15.36323,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,6.0
42.114722,15.492778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.686553,15.997132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.670278,15.716639,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0
41.8537,15.45384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,6.0
41.704472,15.621333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.701972,15.776861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.573346,15.121681,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.555999,15.785499,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.685,15.859,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.207973,15.556694,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.753859,16.133295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.291583,15.335833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.556191,15.84712,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.511667,15.328333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.439258,15.628381,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.57318,15.618826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022.0,7.0
41.806388,15.510555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.514367,15.328521,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.747306,15.586889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.845,15.695556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.232583,15.286194,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.829889,15.190778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.851646,15.456154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.848324,16.124882,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.901371,15.574188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.346111,15.310556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.765908,15.71195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.828218,15.765048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.789167,15.761111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.44967,15.16421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.335861,15.633806,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,7.0
41.809533,15.782449,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0
41.333889,15.302361,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.338282,15.286698,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.44896,15.16151,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.41939,15.23592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.10909,15.74624,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.405,15.156,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.88,15.545833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.916619,16.03342,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.291111,15.348333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.244167,15.291944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.795278,15.786583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.416418,15.145777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.849751,16.125129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.824583,16.188861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.889444,15.531111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.861944,16.173889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.852222,15.262222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.893333,15.523056,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.89,15.53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.887752,15.533405,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.893889,15.139722,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.846,15.853889,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.912777,15.299982,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.856361,15.364278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.801976,15.138905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.775544,15.236004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.150566,15.388196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.595,15.187861,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,8.0
41.39145,15.21475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.700278,15.673611,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.278306,15.2057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.351937,15.189715,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.914167,15.212222,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0
41.903722,15.573889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.830474,15.191569,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,9.0
41.893587,15.336445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.544,15.863,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.141376,15.410177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,9.0
41.453287,15.804839,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.885472,15.526111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.90176,16.048417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.903127,15.571005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.837722,15.561111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.904528,16.0495,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,9.0
41.902425,15.581986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.77472,15.178833,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2022.0,9.0
41.895,15.562222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022.0,9.0
41.196889,15.401222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,10.0
41.917722,15.794444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,1.0
41.899722,16.046667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,3.0
41.741944,16.135778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,4.0
41.103472,15.472861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,4.0
41.759444,15.955278,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,4.0
41.699389,16.008028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,4.0
41.777194,15.940694,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.711111,15.920278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.711389,15.939444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.830306,16.186833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.811306,16.016722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.855833,15.365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,5.0
41.322278,15.184917,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.796056,16.168861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0
41.669722,15.909167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.726389,16.085667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.514167,15.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.514444,15.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.600278,15.856667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.580444,15.878028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,6.0
41.920556,15.973222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.547444,15.888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,6.0
41.863611,15.874167,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.913083,15.962972,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.83025,16.122806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.853,15.357972,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,6.0
41.112056,15.803167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.929667,15.963611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
41.466361,15.416194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,6.0
41.362472,15.582806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0
